smiles,label0
O=C1C[C@H](O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,1.0
COc1ccc(CC(=O)NC2CCN(Cc3cc(-c4ccccn4)nn3C)CC2)cc1F,0.0
CN(C)CCn1nc(Cc2ccccc2)c2ccccc2c1=O,1.0
Cc1ccc(/C=C2\SC(=S)N(CCCCCC(=O)Nc3ccc(C(=O)O)c(O)c3)C2=O)cc1,1.0
Cc1cnn(CC(=O)N2CCCC(c3cc(C(F)(F)F)[nH]n3)C2)c1,0.0
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,1.0
O=S(=O)(Cc1cc(F)ccc1F)NCc1cc(-c2ccco2)cs1,0.0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)n1,1.0
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,1.0
Nc1nc(N)c2c(n1)OC1(CCN(Cc3cccc(C(=O)O)c3)C1)C2,0.0
Cc1ccc(C2CC(=O)c3cn/c(=N\C(=O)c4ccccc4)[nH]c3C2)cc1,0.0
Cn1cc(CN2CCC3(CC2)NC(=O)c2ccccc2O3)cn1,0.0
Cc1cncc(C(=O)N[C@@H]2C[C@@H](C(=O)NCc3cccc(C)c3C)CC[C@H]2O)c1,0.0
C=CCN1C(=NC(=O)C(C)C)SC2CS(=O)(=O)CC21,0.0
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,1.0
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1.0
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,1.0
O=C(NCc1ccncc1)C1=NOC2(CCCN(C(=O)Nc3ccc(F)cc3)C2)C1,0.0
CCc1nc(C#N)cc(NCc2nc(C(C)(C)C)cs2)n1,0.0
COc1cc(CCNC2CCCC(N3C(=O)c4ccccc4C3=O)C2)ccc1OC(F)F,0.0
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCCC(=O)N3)c1,0.0
Cc1cc(N2CCOCC2)nc(C2CCN(C(=O)c3c(-c4cccnc4)noc3C)CC2)n1,0.0
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,1.0
Nc1ccc2c(c1)N(C(=O)Cn1c(=O)[nH]c3ccccc31)CCC2,0.0
COc1ccc(N2CCN(Cc3cc(=O)n4cc(Br)ccc4n3)CC2)cc1,0.0
Cc1cc(C)c(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,1.0
Cc1ccc(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,1.0
CS(=O)(=O)Nc1ccc(C(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1,0.0
CC(C(=O)N1CC(F)(F)CC1C#N)c1ccc(Br)s1,0.0
O=c1ccc2ccc(Oc3cc4cc(O)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4oc3=O)cc2o1,1.0
